H-ID,type_id,current_shelfmark,location H-ID,collection,invented_label,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,collection_of_fragments,collection_of_fragments TRM-ID,old_shelfmark,digitization H-ID,digitization_freetext,date_of_creation,date_freetext,date_of_creation_source,place_of_creation H-ID,place_of_creation_freetext,place_of_creation_source,described_by_source H-ID,described_at_URL,online_catalogue_URL,ARK,reference_notes,review_status,review_status TRM-ID,review_note
45963,106,Français 60,43932.0,français,,unknown,9770,,unknown,9535,[],[46676],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc508519,ark:/12148/cc508519,[],Open,9698,
45964,106,Français 748,43932.0,français,,unknown,9770,,unknown,9535,[],[46677],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc509980,ark:/12148/cc509980,[],Open,9698,
45965,106,Français 749,43932.0,français,,unknown,9770,,unknown,9535,[],[46678],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc509997,ark:/12148/cc509997,[],Open,9698,
45966,106,Français 750,43932.0,français,,unknown,9770,,unknown,9535,[],[46679],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51000s,ark:/12148/cc51000s,[],Open,9698,
45967,106,Français 752,43932.0,français,,unknown,9770,,unknown,9535,[],[46680],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510028,ark:/12148/cc510028,[],Open,9698,
45968,106,Français 767,43932.0,français,,unknown,9770,,unknown,9535,[],[46681],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51016f,ark:/12148/cc51016f,[],Open,9698,
45969,106,Reg.lat.1501,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1501],,,,,,,[],[],,,[],Open,9698,
45970,106,Français 768,43932.0,français,,unknown,9770,,unknown,9535,[],[46683],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51017p,ark:/12148/cc51017p,[],Open,9698,
45971,106,Français 792,43932.0,français,,unknown,9770,,unknown,9535,[],[46684],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51041v,ark:/12148/cc51041v,[],Open,9698,
45972,106,Français 821,43932.0,français,,unknown,9770,,unknown,9535,[],[46685],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc125533z,ark:/12148/cc125533z,[],Open,9698,
45973,106,Français 15095,43932.0,français,,unknown,9770,,unknown,9535,[],[46686],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45633m,ark:/12148/cc45633m,[],Open,9698,
45974,106,Français 24301,43932.0,français,,unknown,9770,,unknown,9535,[],[46687],[http://gallica.bnf.fr/ark:/12148/btv1b525228283],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53146h,ark:/12148/cc53146h,[],Open,9698,
45975,106,Français 15102,43932.0,français,,unknown,9770,,unknown,9535,[],[46688],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45642k,ark:/12148/cc45642k,[],Open,9698,
45976,106,Français 1491,43932.0,français,,unknown,9770,,unknown,9535,[],[46689],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc454644,ark:/12148/cc454644,[],Open,9698,
45977,106,Français 1482,43932.0,français,,unknown,9770,,unknown,9535,[],[46690],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45379c,ark:/12148/cc45379c,[],Open,9698,
45978,106,Français 1470,43932.0,français,,unknown,9770,,unknown,9535,[],[46691],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc452629,ark:/12148/cc452629,[],Open,9698,
45979,106,Français 146,43932.0,français,,unknown,9770,,unknown,9535,[],[46692],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45158c,ark:/12148/cc45158c,[],Open,9698,
45980,106,Reg.lat.1323,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1323],,,,,,,[],[],,,[],Open,9698,
45981,106,Français 1443,43932.0,français,,unknown,9770,,unknown,9535,[],[46694],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc449848,ark:/12148/cc449848,[],Open,9698,
45982,106,Français 1376,43932.0,français,,unknown,9770,,unknown,9535,[],[46695],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44444k,ark:/12148/cc44444k,[],Open,9698,
45983,106,Français 12600,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437901,ark:/12148/cc437901,[],Open,9698,
45984,106,Français 1428,43932.0,français,,unknown,9770,,unknown,9535,[],[46696],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc44849g,ark:/12148/cc44849g,[],Open,9698,
45985,106,Français 101,43932.0,français,,unknown,9770,,unknown,9535,[],[46697],[https://gallica.bnf.fr/ark:/12148/btv1b9059123t],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc417515/ca19858214,ark:/12148/cc417515/ca19858214,[],Open,9698,
45986,106,Français 102,43932.0,français,,unknown,9770,,unknown,9535,[],[46698],[http://gallica.bnf.fr/ark:/12148/btv1b52523849q],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc41830p,ark:/12148/cc41830p,[],Open,9698,
45987,106,Français 111,43932.0,français,,unknown,9770,,unknown,9535,[],[46699],[https://gallica.bnf.fr/ark:/12148/btv1b10502007v],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc424610,ark:/12148/cc424610,[],Open,9698,
45989,106,Français 24387,43932.0,français,,unknown,9770,,unknown,9535,[],[46700],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53208b,ark:/12148/cc53208b,[],Open,9698,
45990,106,Français 2493,43932.0,français,,unknown,9770,,unknown,9535,[],[46701],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc490640,ark:/12148/cc490640,[],Open,9698,
45991,106,Reg.lat.1489,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1489],,,,,,,[],[],,,[],Open,9698,
45992,106,Français 25425,43932.0,français,,unknown,9770,,unknown,9535,[],[46702],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53858d,ark:/12148/cc53858d,[],Open,9698,
45993,106,Français 25520,43932.0,français,,unknown,9770,,unknown,9535,[],[46703],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53949m,ark:/12148/cc53949m,[],Open,9698,
45994,106,Français 336,43932.0,français,,unknown,9770,,unknown,9535,[],[46705],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49814b/ca19859817,ark:/12148/cc49814b/ca19859817,[],Open,9698,
45995,106,Français 338,43932.0,français,,unknown,9770,,unknown,9535,[],[46706],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49846f,ark:/12148/cc49846f,[],Open,9698,
45996,106,Français 340,43932.0,français,,unknown,9770,,unknown,9535,[],[46707],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49869k,ark:/12148/cc49869k,[],Open,9698,
45997,106,Français 342,43932.0,français,,unknown,9770,,unknown,9535,[],[46708],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc498918,ark:/12148/cc498918,[],Open,9698,
45998,106,Français 354,43932.0,français,,unknown,9770,,unknown,9535,[],[46709],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49986f,ark:/12148/cc49986f,[],Open,9698,
45999,106,Français 5586,43932.0,français,,unknown,9770,,unknown,9535,[],[46710],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc58537x,ark:/12148/cc58537x,[],Open,9698,
46000,106,Français 766,43932.0,français,,unknown,9770,,unknown,9535,[],[46711],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510156,ark:/12148/cc510156,[],Open,9698,
46001,106,Français 772,43932.0,français,,unknown,9770,,unknown,9535,[],[46712],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51021f,ark:/12148/cc51021f,[],Open,9698,
46002,106,Reg.lat.1616,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1616],,,,,,,[],[],,,[],Open,9698,
46003,106,Français 783,43932.0,français,,unknown,9770,,unknown,9535,[],[46713],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc1255215,ark:/12148/cc1255215,[],Open,9698,
46004,106,Français 837,43932.0,français,,unknown,9770,,unknown,9535,[],[46714],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51085n,ark:/12148/cc51085n,[],Open,9698,
46005,106,Français 850,43932.0,français,,unknown,9770,,unknown,9535,[],[46716],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51098k,ark:/12148/cc51098k,[],Open,9698,
46006,106,Français 859,43932.0,français,,unknown,9770,,unknown,9535,[],[46717],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51107n,ark:/12148/cc51107n,[],Open,9698,
46007,106,Français 903,43932.0,français,,unknown,9770,,unknown,9535,[],[46718],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc511595,ark:/12148/cc511595,[],Open,9698,
46008,106,Français 2170,43932.0,français,,unknown,9770,,unknown,9535,[],[46719],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48722r,ark:/12148/cc48722r,[],Open,9698,
46009,106,Français 19159,43932.0,français,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48368b,ark:/12148/cc48368b,[],Open,9698,
46010,106,Français 15108,43932.0,français,,unknown,9770,,unknown,9535,[],[46720],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc456481,ark:/12148/cc456481,[],Open,9698,
46011,106,Français 15098,43932.0,français,,unknown,9770,,unknown,9535,[],[46721],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45636b,ark:/12148/cc45636b,[],Open,9698,
46012,106,Français 1486,43932.0,français,,unknown,9770,,unknown,9535,[],[46722],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45416k,ark:/12148/cc45416k,[],Open,9698,
46013,106,Reg.lat.1505,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1505],,,,,,,[],[],,,[],Open,9698,
46014,106,Français 1455,43932.0,français,,unknown,9770,,unknown,9535,[],[46723],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45106v,ark:/12148/cc45106v,[],Open,9698,
46015,106,Français 1452,43932.0,français,,unknown,9770,,unknown,9535,[],[46724],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45073d,ark:/12148/cc45073d,[],Open,9698,
46016,106,Français 1456,43932.0,français,,unknown,9770,,unknown,9535,[],[46725],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45114k,ark:/12148/cc45114k,[],Open,9698,
46017,106,Français 1479,43932.0,français,,unknown,9770,,unknown,9535,[],[46728],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45350s,ark:/12148/cc45350s,[],Open,9698,
46018,106,Français 1485,43932.0,français,,unknown,9770,,unknown,9535,[],[46729],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc454093,ark:/12148/cc454093,[],Open,9698,
46019,106,Français 1489,43932.0,français,,unknown,9770,,unknown,9535,[],[46730],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45445z,ark:/12148/cc45445z,[],Open,9698,
46020,106,Français 1495,43932.0,français,,unknown,9770,,unknown,9535,[],[46731],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45484j/ca19858617,ark:/12148/cc45484j/ca19858617,[],Open,9698,
46021,106,Français 15094,43932.0,français,,unknown,9770,,unknown,9535,[],[46732],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45632c,ark:/12148/cc45632c,[],Open,9698,
46022,106,Français 15219,43932.0,français,,unknown,9770,,unknown,9535,[],[46733],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc457269,ark:/12148/cc457269,[],Open,9698,
46023,106,Français 1555,43932.0,français,,unknown,9770,,unknown,9535,[],[46734],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45943b,ark:/12148/cc45943b,[],Open,9698,
46024,106,Reg.lat.1725,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1725],,,,,,,[],[],,,[],Open,9698,
46025,106,Français 1635,43932.0,français,,unknown,9770,,unknown,9535,[],[46735],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc46338f,ark:/12148/cc46338f,[],Open,9698,
46026,106,Français 19166,43932.0,français,,unknown,9770,,unknown,9535,[],[46736],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc483762,ark:/12148/cc483762,[],Open,9698,
46027,106,Français 2154,43932.0,français,,unknown,9770,,unknown,9535,[],[46737],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc487052,ark:/12148/cc487052,[],Open,9698,
46028,106,Français 2162,43932.0,français,,unknown,9770,,unknown,9535,[],[46739],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc487141,ark:/12148/cc487141,[],Open,9698,
46029,106,Français 2187,43932.0,français,,unknown,9770,,unknown,9535,[],[46740],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48740p,ark:/12148/cc48740p,[],Open,9698,
46030,106,Français 22548,43932.0,français,,unknown,9770,,unknown,9535,[],[46741],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc522904/cd0e65,ark:/12148/cc522904/cd0e65,[],Open,9698,
46031,106,Français 2494,43932.0,français,,unknown,9770,,unknown,9535,[],[46742],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc490657,ark:/12148/cc490657,[],Open,9698,
46032,106,Français 25529,43932.0,français,,unknown,9770,,unknown,9535,[],[46743],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc53958k,ark:/12148/cc53958k,[],Open,9698,
46033,106,Français 2861,43932.0,français,,unknown,9770,,unknown,9535,[],[46744],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc493070,ark:/12148/cc493070,[],Open,9698,
46034,106,Français 351,43932.0,français,,unknown,9770,,unknown,9535,[],[46745],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc49969r,ark:/12148/cc49969r,[],Open,9698,
46035,106,Reg.lat.1687,43760.0,,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],,,[],Open,9698,
46036,106,Français 4988,43932.0,français,,unknown,9770,,unknown,9535,[],[46746],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57979s,ark:/12148/cc57979s,[],Open,9698,
46037,106,Français 760,43932.0,français,,unknown,9770,,unknown,9535,[],[46747],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51009z,ark:/12148/cc51009z,[],Open,9698,
46038,106,Français 771,43932.0,français,,unknown,9770,,unknown,9535,[],[46748],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc510206,ark:/12148/cc510206,[],Open,9698,
46039,106,Français 777,43932.0,français,,unknown,9770,,unknown,9535,[],[46750],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51026n,ark:/12148/cc51026n,[],Open,9698,
46040,106,Français 781,43932.0,français,,unknown,9770,,unknown,9535,[],[46751],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51030d,ark:/12148/cc51030d,[],Open,9698,
46041,106,Français 786,43932.0,français,,unknown,9770,,unknown,9535,[],[46752],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc51035m,ark:/12148/cc51035m,[],Open,9698,
46042,106,Français 1473,43932.0,français,,unknown,9770,,unknown,9535,[],[46753],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc452885,ark:/12148/cc452885,[],Open,9698,
46043,106,Français 15103,43932.0,français,,unknown,9770,,unknown,9535,[],[46754],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc45643t,ark:/12148/cc45643t,[],Open,9698,
46044,106,Français 12564,43932.0,français,,unknown,9770,,unknown,9535,[],[46755],[https://gallica.bnf.fr/ark:/12148/btv1b9060960b],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437495,ark:/12148/cc437495,[],Open,9698,
46045,106,Français 12577,43932.0,français,,unknown,9770,,unknown,9535,[],[46756],[https://gallica.bnf.fr/ark:/12148/btv1b10549434x],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc437634,ark:/12148/cc437634,[],Open,9698,
46046,106,Takamiya MS 99,43722.0,,,unknown,9770,,unknown,9535,[],[],[https://collections.library.yale.edu/mirador/16371267],,,,,,,[],[],https://collections.library.yale.edu/catalog/16371267,,[],Open,9698,
46047,106,Reg.lat.1517,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1517],,,,,,,[],[],,,[],Open,9698,
46048,106,Français 12558,43932.0,français,,unknown,9770,,unknown,9535,[],[46757],[https://gallica.bnf.fr/ark:/12148/btv1b100261089],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc43742g,ark:/12148/cc43742g,[],Open,9698,
46049,106,Latin 16433,43932.0,latin,,unknown,9770,,unknown,9535,[],[46758],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc76887d,ark:/12148/cc76887d,[],Open,9698,
46050,106,Latin 16733,43932.0,latin,,unknown,9770,,unknown,9535,[],[46759],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc85251,ark:/12148/cc85251,[],Open,9698,
46051,106,NAF 4532,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46761],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc404174,ark:/12148/cc404174,[],Open,9698,
46052,106,NAF 23011,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46762],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc12022d,ark:/12148/cc12022d,[],Open,9698,
46053,106,NAF 1263,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46763],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc38946c,ark:/12148/cc38946c,[],Open,9698,
46054,106,NAF 11198,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46764],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc5230f,ark:/12148/cc5230f,[],Open,9698,
46055,106,NAF 14658,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc48957,ark:/12148/cc48957,[],Open,9698,
46056,106,NAF 23087,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc12045j,ark:/12148/cc12045j,[],Open,9698,
46057,106,NAF 5243,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46765],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc408321,ark:/12148/cc408321,[],Open,9698,
46058,106,Reg.lat.1441,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1441],,,,,,,[],[],,,[],Open,9698,
46059,106,NAF 6774,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46766],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc413173,ark:/12148/cc413173,[],Open,9698,
46060,106,NAF 22336,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46767],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc4037h,ark:/12148/cc4037h,[],Open,9698,
46061,106,NAF 10051,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46768],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc4661m,ark:/12148/cc4661m,[],Open,9698,
46062,106,NAF 12791,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46769],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc117974,ark:/12148/cc117974,[],Open,9698,
46063,106,NAF 7514,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46770],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc41497x,ark:/12148/cc41497x,[],Open,9698,
46064,106,NAF 6534,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc41171j,ark:/12148/cc41171j,[],Open,9698,
46065,106,NAF 20592,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc67164,ark:/12148/cc67164,[],Open,9698,
46066,106,NAF 1943,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46772],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc39419r,ark:/12148/cc39419r,[],Open,9698,
46067,106,NAF 934,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46773],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc416655,ark:/12148/cc416655,[],Open,9698,
46068,106,NAF 6614,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46774],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc41221p,ark:/12148/cc41221p,[],Open,9698,
46069,106,Reg.lat.1364,43760.0,,,unknown,9770,,unknown,9535,[],[],[https://digi.vatlib.it/view/MSS_Reg.lat.1364],,,,,,,[],[],,,[],Open,9698,
46070,106,NAF 1104,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46775],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc388249,ark:/12148/cc388249,[],Open,9698,
46071,106,NAF 21069,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc6675t,ark:/12148/cc6675t,[],Open,9698,
46072,106,NAF 24398,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46776],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc4168c,ark:/12148/cc4168c,[],Open,9698,
46073,106,NAF 3320,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc398325/cd0e214,ark:/12148/cc398325/cd0e214,[],Open,9698,
46074,106,NAF 4232,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[46777],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc40221j,ark:/12148/cc40221j,[],Open,9698,
46075,106,NAF 5003,43932.0,nouvelles acquisitions françaises,,unknown,9770,,unknown,9535,[],[],[],,,,,,,[],[],https://archivesetmanuscrits.bnf.fr/ark:/12148/cc407372/ca59721704279185,ark:/12148/cc407372/ca59721704279185,[],Open,9698,
