H-ID,type_id,preferred_name,language_COLUMN,language_COLUMN TRM-ID,literary_form,literary_form TRM-ID,is_hypothetical,is_hypothetical TRM-ID,claim_freetext,alternative_names,is_expression_of H-ID,peripheral,peripheral TRM-ID,specific_genre H-ID,length,length_freetext,verse_type,verse_type TRM-ID,rhyme_type,rhyme_type TRM-ID,Stanza_type,Stanza_type TRM-ID,is_derived_from H-ID,nature_of_derivations,tradition_status,tradition_status TRM-ID,status_notes,in_stemma H-ID,has_lost_older_version,has_lost_older_version TRM-ID,ancient_translations_freetext,rewritings_freetext,note,regional_writing_style H-ID,scripta_freetext,date_of_creation,date_of_creation_certainty,date_of_creation_certainty TRM-ID,date_of_creation_source,date_freetext,is_written_by H-ID,is_adapted_by H-ID,author_freetext,place_of_creation H-ID,place_of_creation_source,described_by_source H-ID,described_at_URL,reference_notes,review_status,review_status TRM-ID,review_note
539,101,Siege de Gerone / Hernaut de Gerone,,,,,unknown,9770,,[],[141],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Allusion, dans Aymeri de Narbonne, v. 3539-3543, à Hernaut assiégé dans Gérone par les 12 fils du paien Borrel. Attaque du sarrasin Borel contre une cité, avec mention d'Ernaldus, dans le fragm. de la Haye (c. 980-1030) indique une origine très ancienne à la légende. Moisan sIII; voir notamment JH Griswald, Archéologie de l'épopée médiévale, Paris, 1981, 290-299.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 0901-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1200-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 0901-04-04 00:00:00, 'estMaxDate': 1200-12-31 00:00:00}",,,,X-XII,[],[],,,,[],[],[],,,
540,101,Synagon,,,,,unknown,9770,,[],[143],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Serait une geste perdue intégrée dans le Moniage Guillaume 2, mais très contesté. Moisan sIII.",,,"{'comment': NULL, 'value': 1170-01-01 00:00:00, 'start': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': NULL, 'estMaxDate': NULL}",,,,"XII, c. 1170?",[],[],,,,[],[],[BOSSUAT: I p. 59],,,
541,101,Valentin et Orson / Sansnom,,,,,unknown,9770,,[],[75],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,"[anglaise, allemande, néerlandaise, suédoise]",[Mise en prose],"la trad. anglaise conserve la trace d'une ""narration qui se lisait dans un poème (français perdu) en vers de la seconde moitié du XIVe siècle"" selon Doutrepont; cf. Moisan sIII. Aussi Valentin und Namelos allemand. Arlima:  L'hypothèse du chercheur suédois G. E. Klemming, supposant qu'il ait existé une chanson de geste intitulée Valentin et Sansnom, est aujourd'hui généralement acceptée par les spécialistes. Cette chanson perdue aurait été composée au XIVe siècle. Elle nous est premièrement connue sous forme d'une adaptation datant de la deuxième moitié du XIVe siècle, et dont il existe des représentants en allemand, en néerlandais et en suédois. La chanson de Valentin et Sansnom nous est aussi conservée sous forme d'un remaniement en prose française (voir ci-dessous).",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1300-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1350-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1300-01-01 00:00:00, 'estMaxDate': 1350-12-31 00:00:00}",,,,XIV1/2,[],[],,,,[],[https://arlima.net/no/333],"[ARLIMA: 333, https://arlima.net/no/333]",Open,9698.0,
542,101,Vengeance Rioul,,,,,unknown,9770,,[],[76],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Moisan sIII, Flamand Bauce et Vengeance de Rioul. Épitaphe du flamand Bauce, meurtrier de Guillaume Longue-Épée, dans l'église Saint-Pierre de Gand, témoigne d'une chanson de geste perdue, connue par les résumés de Wace, dans le Roman de Rou, qui évoque une geste qu'il avait entendu dans son enfance (c. 1110-1120), traitant de l'assassinat de Guill. Longue-Épée à Picquigny en 972, et qui ajoutait des traits épiques (Bauce ou Bauches ou Bautes d'Espaigne serait le neveu de Rioul, à qui Guillaume aurait fait crever les yeux, et qui vengerait ainsi son oncle); et Guillaume de Malmesbury, qui en donne un résumé dans le De rebus gestis regum Anglorum, c. 1119-1135. Quelques détails dans Breve chronicon Tornacense et Breve chronicon Turonense.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1100-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1120-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1100-01-01 00:00:00, 'estMaxDate': 1120-12-31 00:00:00}",,,,"Xfin-XIIdeb, av. c. 1120",[],[],,,,[],[],[],,,
543,101,Mabrien,,,,,unknown,9770,,[],[134],,,,,,[],[],[],[],,,[],,fragmentary,9477.0,perdue / fragm?,[],unknown,9770,[],[],"Suard p. 274: il a probablement existé un Mabrien [XIVe-XVe] en vers qui mettait un terme au remaniement de Renaut de Montauban. Voir V ERELST , Philippe (éd.) : «Mabrian». Roman de chevalerie en prose, Édition de Paris, Jacques Nyverd, 1530, vol. 2, Genève, Droz, 2010 (Romanica Gandensia, 41), 179 pages: Rencesvals, ""complète l'édition critique du Mabrian en prose (…)  La comparaison de certains passages de l'imprimé étudié avec la prose manuscrite et un fragment en vers permet à l'A. de mettre en évidence différents états successifs du récit.""",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1300-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1399-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1300-01-01 00:00:00, 'estMaxDate': 1399-12-31 00:00:00}",,,,,[],[],,,,[],[],[],,,
544,101,Agolant perdu,,,,,Yes,9482,,[],[84],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Hypothétique 'très ancien poème' qui serait le modèle du fragm. de Cambridge, d'après Paul Meyer.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1100-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1200-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1100-01-01 00:00:00, 'estMaxDate': 1200-12-31 00:00:00}",,,,XII?,[],[],,,,[],[],[],Open,9698.0,
545,101,Anseïs de Carthage perdu,,,,,Yes,9482,,[],[164],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Existence d'un modèle plus ancien de la chanson conservée est supposé par G. Paris et M. de Riquer, dont témoigneraient aussi des restes d'assonnance, une phrase du prologue et des débris dans le roman en prose (cf. Moisan sIII).",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1100-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1199-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1100-01-01 00:00:00, 'estMaxDate': 1199-12-31 00:00:00}",,,,,[],[],,,,[],[],[],Open,9698.0,
546,101,Fierabras occitan,pro (Occitan),9471.0,verse,9549.0,No,9483,,[],[158],No,9498.0,44167.0,5084.0,,[alexandrine],[9555],[full rhyme],[9779],monorhyme 'laisse',9836.0,[522],,surviving,9480.0,,[],Yes,9482,[],[],Début du texte pourrait remonter à une autre tradition?,,prov.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1180-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1240-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1180-01-01 00:00:00, 'estMaxDate': 1240-12-31 00:00:00}",,,,"XII/XIII, avant Fierabras fr, ou XIIIdeb (Jonas), ou c. 1230-1240 (fichier IRHT, Arlima)",[],[],,,,[46990],"[https://arlima.net/no/1156, http://jonas.irht.cnrs.fr/oeuvre/2361]","[ARLIMA: 1156, https://arlima.net/no/1156, MOISAN: Fi4 (cycle: Charlemagne)]",Open,9698.0,
547,101,Arles,,,,,Maybe,9484,,[],[230],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Tradition épique concernant Arles rapportée dans le Roman d'Arles, qui permet de supposer l'existence d'une chanson de geste (fr?) sur ce sujet, dont on a aussi des indications dans la Kaiserchronik, qui pourrait se fonder sur des textes antérieur. Ou une partie d'une chanson de Guillaume d'Orange perdue insérée dans la 3e partie du Roman d'Arles? Cf. Moisan sIII. Redondant avec Tersin? À vérifier.",,,,,,,,[],[],,,,[],[],[],Action required,9697.0,
548,101,La mort de Beuvon d'Aigremont,fro (Old French),9470.0,verse,9549.0,Yes,9482,"The source of the version used as prologue to Renaut de Montauban. Jonas: ""poème du 3e quart du XIIe siècle; remanié, il sert de prologue ou de préambule à la chanson de geste 'Les Quatre fils Aymon'. Il a sans doute existé auparavant comme poème distinct sous le titre 'La mort de Beuvon d'Aigremont'.""",[],[132],No,9498.0,44167.0,,,[],[],[],[],monorhyme 'laisse',9836.0,[],,lost,9478.0,,[],unknown,9770,[],[],Voir DLF 1964 145 et Moisan sIII.,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1151-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1175-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1151-01-01 00:00:00, 'estMaxDate': 1175-12-31 00:00:00}",,,,XII3/4?; 	3e quart du 12e s. (Jonas),[],[],,,,[],[http://jonas.irht.cnrs.fr/oeuvre/11098],[],Open,9698.0,
549,101,Enfances Girart de Roussillon,,,,,Yes,9482,,[],[216],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Hypothèse d'une chanson perdue antérieure à la 'chanson de Vaubeton' (qu'est-ce que c'est?), se passant en Roussillon et Catalogne, selon R. Louis, Girard, comte de Vienne dans les chansons de geste: Girart de Vienne, Girart de Fraite, Girart de Roussillon, Auxerre, 1947, II, 264-265, 284. Cf. aussi Gamilscheg, Mélanges Charles Bruneau, 1954, 217-233. Moisan sIII.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1100-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1199-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1100-01-01 00:00:00, 'estMaxDate': 1199-12-31 00:00:00}",,,,,[],[],,,,[],[],[],Open,9698.0,
550,101,Enfances Roland,,,,,Maybe,9484,,[],[939],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Voir Moisan Cha et H. Damman, ""Über das verlorene epos 'Enfances Roland'…"" qui compare trois versions de cette légende: Berta e Milone, Orlandino et épisode du roman de Charlemagne de Girart d'Amiens",,,,,,,,[],[],,,,[],[],[],Action required,9697.0,
551,101,Garin d'Anseüne,,,,,Yes,9482,,[],[118],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Hypothèse propre à Moisan (cf. sIII), à partir des 214 premiers vers du ms. C, de 1295, des Enfances Vivien, qui piocherait dans un poème du XIIIe ne suivant par la tradition de Luserve et rapportant certains faits inconnus des versions conservées des Enfances Vivien. Romances espagnols pourraient témoigner d'une légende française perdue.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1200-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1300-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1200-01-01 00:00:00, 'estMaxDate': 1300-12-31 00:00:00}",,,,XIII,[],[],,,,[],[],[],Open,9698.0,
552,101,Enfants Cygnes,,,,,Maybe,9484,,[],[191],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],la prose du BnF fr. 781 a pu se fonder sur une version perdue. Moisan sIII.,,,,,,,,[],[],,,,[],[],[],Action required,9697.0,
553,101,Entrée d’Espagne perdue,fro (Old French),9470.0,unknown,9726.0,Yes,9482,"Moisan sIII. Version perdue supposée connue par auteur du pseudo-Turpin, de la KS, qui 'permet de mieux comprendre beaucoup de passages et d'allusions du Roland d'Oxford et est importante pour sa protohistoire'. Voir aussi Ferragu de Nazze.",[],[117],No,9498.0,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1051-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1120-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1051-01-01 00:00:00, 'estMaxDate': 1120-12-31 00:00:00}",,,,XI2/2-XIIdeb,[],[],,,,[],[],[],Open,9698.0,
554,101,Geoffroi Grisegonelle??,,,,,Yes,9482,,[],[63],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Hypothèse de F. Lot, R 19, 1890, 377-393. À voir -> peut-être à rejeter.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1001-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1200-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1001-01-01 00:00:00, 'estMaxDate': 1200-12-31 00:00:00}",,,,XI – XII,[],[],,,,[],[],[],Open,9698.0,
555,101,Geste d'Aquitaine,,,,,Maybe,9484,,[],[215],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Moisan sIII: à partir d'éléments de Gui de Nanteuil, de la mention d'un ""Gaiferus, rex Burdegalensis"" dans le PsT, de l'histoire de Lampagnie, fille d'Eudon introduite dans l'Historia episcoporum Autissiodorensium… Voir A. Longnon, Revue des questions historiques, 25 1879 193. Moisan sII rapporte aussi le fait que Saint-Martial de Limoges aurait conservé, au XIe, une bannière prise par Pépin à Waiferius (Adhemar de Chabannes).",,,,,,,,[],[],,,,[],[],[],Action required,9697.0,
556,101,Girart de Roussillon perdu,pro (Occitan),9471.0,,,Maybe,9484,,[],[218],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Situation assez compliquée, avec un certain nombre d'étapes perdues supposées: selon R. Louis, Girart comte de Vienne…, II 285-287, une chanson primitive du Roussillon fin Xe, transposée au XImed en Bourgogne en 'chanson de Vaubeton', puis, fin XIe, dotée d'une suite qui serait une source du Charles Martel en prose de 1448. Mais, P. Meyer ne pense pas que la source du Charles Martel très différente de la chanson conservée. Hackett, dans son éd., pose l'hypothèse d'un renouvellement pour le GRouss conservé. F. Lot, ""Études sur les légendes épiques françaises, II. Girart de Roussillon, Romania, s'interroge sur une hypoth. version utilisée par la KSaga; il critique la position de P. Louis dans R 70 1949, 192-233 et 355-396. Sigebert de Gembloux a été influencé par un texte traitant de cette matière, en vernaculaire ou latin, c. 1083-1105. Résumé dans la Vita Gerardi comitis, § 33-72 ? cf. Moisan sIII.",,rouss.,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 0901-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1100-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 0901-04-04 00:00:00, 'estMaxDate': 1100-12-31 00:00:00}",,,,X-XI,[],[],,,,[],[],[],Action required,9697.0,Is this a hypothetical text?
557,101,Florence de Rome,frm (Middle French),9557.0,verse,9549.0,No,9483,,[],[208],No,9498.0,44167.0,4562.0,,[],[],[],[],,,[732],,surviving,9480.0,,[],Yes,9482,[],[],"remaniement du précédent. Existe aussi un FR3 chez Moisan. Existe aussi, de Jean de Saint-Quentin, un texte, pas forcément une chanson de geste (quatrain d'alexandrins monorimes, autoqualifié comme 'dit"")",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1301-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1400-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1301-01-01 00:00:00, 'estMaxDate': 1400-12-31 00:00:00}",,,,XIV,[],[],,,,[46995],"[https://arlima.net/no/242, http://jonas.irht.cnrs.fr/oeuvre/13238]","[ARLIMA: 242, https://arlima.net/no/242, MOISAN: FR2 (cycle: Dagobert)]",Open,9698.0,
558,101,Girart de Vienne,fro (Old French),9470.0,unknown,9726.0,Yes,9482,"D'après Aebischer, Girart de Vienne primitif, et Entrée d'Espagne primitive seraient antérieurs au Roland (B sIII no 1195). R. Louis, Girart comte de Vienne… suppose une 1re chanson vers milieu Xe. Version perdue connue par le Roland d'Oxford et la KS ? AInsi que par Radulfus Tortarius (m. 1114) ? Riquer suppose aussi que du Girart de Vienne primitif perdu procédérait aussi le Girart de Fraite perdu. Moisan sIII.",[],[99],No,9498.0,44167.0,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 0901-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1100-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 0901-04-04 00:00:00, 'estMaxDate': 1100-12-31 00:00:00}",,,,X-XI,[],[],,,,[],[],[],Open,9698.0,Is this a hypothetical text? YES
559,101,Girbert…,,,,,Maybe,9484,,[],[219],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Héros d'un poème inconnu, d'après le récit fait aux v. 812, 818, 823 de Gaydon. Moisan sIII.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1180-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1220-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1180-01-01 00:00:00, 'estMaxDate': 1220-12-31 00:00:00}",,,,XIIfin – XIIIdeb,[],[],,,,[],[],[],Action required,9697.0,Is this a hypothetical text?
560,101,Horn,fro_ENG (Anglo-Norman),9472.0,unknown,9726.0,Yes,9482,"Source du Horn dû à 'Thomas' et possible source aussi du King Horn moyen anglais, du XIIIe? Moisan sIII. The DLF-MA states that it could have been in English, but given the date, this looks surprising. Also, Thomas' text might also be the source of the ME King Horn",[],[170],No,9498.0,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],,,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1101-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1200-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1101-01-01 00:00:00, 'estMaxDate': 1200-12-31 00:00:00}",,,,,[],[],,,,[],[],[],Open,9698.0,
561,101,Hugues de Tabarie,,,,,Yes,9482,,[],[198],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[néerlandaise?],[],"Source d'un roman néerlandais, lui-même perdu, mais remanié dans le fragment de Prague (1350-1400). Serait une deuxième continuation de Baudouin de Sebourc. Moisan sIII ou HT etr.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1300-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1399-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1300-01-01 00:00:00, 'estMaxDate': 1399-12-31 00:00:00}",,,,,[],[],,,,[],[],[],Open,9698.0,
562,101,Huon d'Auvergne,,,,,Yes,9482,,[],[68],,,,,,[],[],[],[],,,[],,lost,9478.0,,[],unknown,9770,[],[],"Modèle supposé de la version fr-it, aussi reprise par l'Histoire de Charles Martel en prose, du XVe. Moisan sIII.",,,"{'comment': NULL, 'value': NULL, 'start': {'earliest': 1200-01-01 00:00:00, 'latest': NULL, 'estProfile': NULL, 'estDetermination': NULL}, 'end': {'earliest': NULL, 'latest': 1299-01-01 00:00:00, 'estProfile': NULL, 'estDetermination': NULL}, 'estDetermination': NULL, 'estProfile': NULL, 'timestamp': {'in': NULL, 'type': NULL, 'circa': false}, 'estMinDate': 1200-01-01 00:00:00, 'estMaxDate': 1299-12-31 00:00:00}",,,,,[],[],,,,[],[],[],Open,9698.0,
